3.4674	-0.9440	-2.4040	0.0914	-1.7930	-0.1931	-3.0142	-0.2066
-1.1877	-2.5113	-2.1916	-1.3124	1.6494	-1.4591	-2.3513	-1.0641
3.1233	-0.3422	-2.4002	3.0508	-0.0841	-1.5060	-1.8998	-3.8140
0.8144	1.4738	2.6104	1.7187	2.8706	0.9462	0.4734	2.1436
0.3534	0.3496	2.0018	0.9607	-0.6335	3.0722	-0.6574	3.2311
0.6602	-2.4548	-1.0824	-0.7938	-1.2658	-1.3937	-0.3244	0.4469
1.8785	0.7714	-0.4358	1.0850	-2.2868	1.7615	-0.7270	1.9399
-1.5339	-2.7715	-2.0376	-2.2440	-1.3237	-1.9533	-2.8551	1.5032
1.7661	1.0851	-0.2958	2.3679	-3.5856	1.1196	-0.5943	-0.7796
-1.5549	-1.6744	0.1742	-1.5849	2.4562	-1.6376	-2.2613	0.0196
0.1174	-1.6164	0.8125	0.5429	-0.0404	2.3788	-2.8539	-0.3123
0.7392	-1.9982	-1.7168	-1.5712	-1.5800	-0.1981	-2.9538	0.1336
0.9327	0.7306	-0.1681	2.1058	-1.8926	0.1922	-0.5213	0.4204
1.1844	-0.0452	1.4658	1.3052	0.4277	0.7597	-0.4072	1.6174
1.8980	1.6686	-0.5508	3.9253	-1.7714	0.9704	0.4699	-1.7628
-1.4062	-4.5238	-3.2914	-3.0706	0.4083	-3.6153	-3.8722	-3.4190
0.4132	1.1310	1.0338	1.2854	-0.4865	1.0334	0.1917	2.5337
-0.6754	-0.1257	-0.4984	1.2100	1.0096	0.2942	1.1265	-0.5277
-0.9017	-1.6812	0.2718	-0.7747	1.5495	-0.4014	-2.6003	0.4030
-0.7525	-1.8781	1.9722	-0.0933	-0.1213	1.2525	-2.0792	3.3718
-2.0512	-3.7426	-2.8024	-2.9543	1.2175	-3.3419	-4.0702	-1.6399
2.0284	3.2905	2.6183	2.7732	1.7213	2.7190	3.0293	2.3268
-1.8228	-2.2886	-1.3022	-0.3951	-1.5634	-1.4314	-4.0972	1.7687
2.8254	-1.6333	-2.7965	0.8940	-0.2270	-0.8596	-4.2115	-2.7771
2.0391	-1.2924	0.0510	-0.3768	0.0509	-0.3103	-1.3177	1.2619
-1.4761	-1.5131	-0.5828	-0.8600	0.7294	-0.4742	-1.8730	0.4750
2.1085	0.7473	-0.3870	1.6961	-1.8594	1.8912	-1.5234	1.1139
0.2417	-1.6776	-0.8217	-0.8526	-1.5936	-0.0877	-2.4414	0.7789
-0.8247	-2.2923	-0.3593	-1.1817	1.3849	-2.0020	-0.9802	0.0111
-0.1576	-3.4142	-0.6030	-1.9559	-0.3357	-0.6423	-3.3466	0.2003
2.6226	4.4903	1.1278	4.6262	-1.7892	3.2491	0.7954	0.7363
3.4731	-2.0616	-4.5729	0.6194	0.3773	-2.5928	-6.1118	-3.0068
2.5957	2.8089	0.0830	4.6655	-0.5380	2.4149	1.6867	-0.3050
-0.5100	2.7196	2.1175	1.9833	4.5832	1.6859	2.1300	1.5045
-1.5345	-1.2480	-0.0371	0.4561	1.1079	0.2375	-4.6811	-0.1173
1.3609	0.1804	-1.0285	-0.4731	-1.9631	0.7318	-2.4939	0.8966
0.2417	-1.3128	-0.8116	-0.3345	-1.5491	-1.2624	-2.0316	0.1777
-1.3079	-2.2189	-2.0530	-1.1041	1.9838	-2.8578	-2.2038	-1.1534
-0.0687	-0.9716	-1.4617	-1.8769	0.7335	-0.6473	-2.5225	1.2500
1.7402	1.7444	1.0112	1.8179	-0.0950	2.9188	0.7553	1.4559
2.3957	3.7104	0.4775	5.0123	-0.8619	2.0902	1.8117	0.2232
2.9598	2.6504	-1.3637	5.3619	-1.9667	1.1623	0.1621	-3.0929
-0.9578	-1.7212	-2.0009	-1.3200	3.0092	-3.1638	-4.6997	-1.6984
1.1535	1.1519	1.4830	-0.0597	0.9519	0.9765	-1.1408	1.7781
2.5278	-0.0081	-2.3069	2.0553	-2.5794	-0.1235	-2.6932	-1.5975
-1.6684	-2.0111	0.5892	-0.3266	-0.4227	0.2987	-2.3501	3.4971
2.5171	2.9606	1.9237	3.1992	0.3456	1.4839	-0.4096	2.3253
-1.6646	-3.5848	-3.1056	-1.5085	0.3760	-3.3469	-1.4724	-2.1087
-2.2014	-0.7509	-1.1579	-0.9718	2.2311	-2.3734	-1.6084	-0.9710
-0.5229	-2.3138	-0.9713	-2.2288	1.1533	-1.9283	-3.9181	0.8791
2.7527	-2.8668	-4.4002	0.0448	0.6386	-3.0034	-5.6903	-3.3082
2.6357	2.4033	-0.2887	2.8144	-1.8210	3.0837	1.1599	-0.8729
1.1104	0.7209	0.0389	2.2290	-0.4616	0.4060	0.7873	0.8793
2.8983	3.1216	3.0525	2.7621	2.3824	3.0389	1.9214	1.3854
3.6825	2.2572	-1.7975	5.0567	-1.3149	0.4866	-0.9922	-2.4910
-2.5099	-3.2675	-3.1178	-1.9673	1.3858	-3.6235	-3.2776	-1.5880
2.7073	0.6138	-1.7141	3.6758	-1.9619	-0.5498	-1.3983	-2.8880
2.5449	2.1091	0.8717	2.8551	-1.1598	2.6713	0.9783	2.0443
0.2249	-0.9976	-1.3912	-1.4754	0.9679	-1.7239	-1.9609	-0.1991
-0.7736	0.0554	0.5871	0.3154	-0.5068	0.0064	-1.7424	4.7805
0.0619	-2.0089	-0.9556	-1.4818	0.7004	-1.5469	-2.5108	0.5051
-0.4863	-2.8711	-2.2535	-2.0663	-0.4540	-2.3982	-3.5805	-0.2717
-1.2324	-1.9082	0.8026	0.3223	0.3799	0.0444	-2.3839	2.1665
-1.4538	-4.2212	-2.8405	-2.9403	1.1160	-2.9767	-4.7409	-0.7988
-2.2759	-3.8019	-2.3072	-2.3133	3.3195	-3.4970	-6.5241	-1.7788
0.9739	-3.6275	-1.3019	-1.3445	-0.5140	-1.9382	-2.2226	-0.4222
1.7996	1.7642	1.0301	1.5702	1.8353	1.9442	0.9196	1.7878
0.2337	-2.6871	-0.8013	-0.4915	-0.6141	-0.9706	-1.8104	-0.1290
3.0059	2.4121	0.2215	4.8497	-2.2506	1.7026	1.6373	-0.4237
1.2122	-0.5981	-0.5847	-0.1820	0.0395	-0.2589	-2.0519	0.2237
0.0885	-3.2586	-0.7301	-1.2872	-0.4892	-1.9069	-2.3634	-1.0517
1.1744	1.6977	1.8696	1.4169	-0.2185	2.6037	0.3520	4.1517
1.9568	0.7699	-1.8631	2.8334	-3.0405	0.0929	-0.4787	-2.1385
2.5596	0.5650	0.4193	0.8505	-1.8450	2.6248	-1.4285	1.2419
