1.9063	1.0388	0.2902	0.9978	0.2631	0.6930	0.5806	-0.4002
0.0734	0.4025	0.9826	0.5971	1.3997	0.9496	0.8580	0.6691
1.4816	0.4962	-0.3575	1.2671	0.1799	-0.4065	0.5143	-1.3367
-0.1599	0.1673	0.5558	-0.0939	0.0568	0.6303	0.9063	0.7736
0.3966	1.4516	1.7300	1.2717	0.2821	1.8633	1.4454	2.0401
0.2710	0.1927	0.6109	-0.0875	-0.5828	0.2355	0.3116	1.0644
0.9474	1.1929	1.4163	1.2633	-0.5469	1.9049	1.3862	0.9919
0.2346	1.2499	2.0013	0.8407	0.9186	1.1732	0.9585	2.6807
2.0052	1.8385	1.7830	2.1299	-0.0253	1.6705	1.5300	0.7690
-0.8736	0.1893	1.4419	-0.1865	1.8572	0.1645	0.5202	0.9055
0.5455	0.8225	1.7787	1.2591	0.6897	2.1682	0.6670	1.1688
0.1748	0.4357	-0.1825	-0.1391	-0.1907	0.7050	0.6487	0.2198
1.2631	1.5871	2.1439	1.6065	0.9569	1.4558	1.3523	2.0115
-0.5830	-1.0858	-1.3903	-1.4555	-1.4884	-1.0718	-0.8148	-0.3531
1.5330	0.5009	-0.3548	0.9199	-0.3086	-0.0256	0.3460	-1.4629
0.0595	0.5048	0.9555	0.1469	1.1824	0.6828	0.7403	0.7135
0.6693	1.5354	1.9977	1.2752	0.3054	1.5420	1.5081	2.2257
-0.8067	-0.8020	-1.1232	-0.9346	-0.1817	-0.3641	-0.1580	-0.9115
-1.0165	-1.2835	-1.0299	-1.4947	-0.1518	-1.0335	-1.0407	-0.3727
-0.0139	0.2110	1.9593	0.7449	0.5624	1.3987	0.3701	2.5318
-0.1341	0.5022	1.0593	0.3908	1.9806	0.3356	0.4713	1.3794
-0.6774	-0.5908	-0.4963	-0.6450	-0.7478	-0.3549	-0.1436	0.5440
0.3595	0.9639	1.8774	1.2557	1.2578	1.4897	0.4997	1.8496
1.7966	0.2511	-0.0385	0.8534	0.8182	0.2192	-0.5182	-1.3938
