1.9778	1.2176	0.4388	1.4231	-0.0617	1.3891	1.1748	0.2453
-0.8810	-1.4168	-0.6118	-0.6369	0.8315	-1.3268	-0.3975	-0.7002
0.9292	0.6182	-0.4698	0.9889	0.2674	-0.1989	0.7047	-0.6872
-0.8856	-0.1143	0.7603	-0.1410	0.2863	0.4783	0.9893	0.8832
0.0745	-0.1713	0.2050	-0.2859	-0.5039	0.3976	0.0456	1.0925
-0.1128	-0.9601	-0.6440	-0.6798	-0.4706	-0.6285	-0.2266	-0.2608
-0.1319	-0.2128	-0.6577	-0.3169	-1.7183	0.3418	0.3456	0.3919
-0.6541	0.1723	1.0955	-0.2924	-0.3045	0.3126	0.7187	1.5628
1.2724	1.0415	1.1932	1.1780	-0.5962	1.4753	0.4919	0.5779
-0.4026	0.7994	2.0889	0.6700	2.0732	1.8173	0.9812	2.0438
-0.6188	0.5653	1.6208	0.0492	-0.0065	2.6578	-0.1145	0.9012
0.0029	-0.8764	-0.8555	-1.0097	-0.4714	-0.5399	-0.9271	0.0230
1.0074	1.1929	1.3398	0.9700	0.7542	1.0285	1.6512	1.4518
-0.2879	-1.0941	-0.8689	-0.7874	-1.0151	-0.3999	-1.0590	-0.0405
1.3617	0.9197	0.3196	2.0483	0.2250	0.5419	0.9992	-0.9518
-0.7026	-0.9003	-0.3492	-0.6751	0.6689	-0.5535	-0.3418	-0.4606
0.2382	0.7955	0.8219	0.7028	-0.4601	0.8775	1.3022	0.7323
-1.3766	-1.5068	-1.1328	-1.4760	-0.6102	-0.7476	-1.6754	0.1391
-0.7438	-1.2242	-0.5370	-0.9817	0.1487	-0.7494	-0.5861	-0.1103
-0.2018	0.8780	1.7320	0.7316	-0.1194	2.0370	0.8877	2.3081
-1.1468	-0.9016	-0.5343	-1.4590	0.9245	-1.2059	-0.2961	-0.4028
0.0676	0.5520	0.8066	0.5929	0.0835	0.4209	1.3188	1.5654
-0.6825	0.9890	1.8551	0.2792	0.5626	1.1273	0.6892	1.9192
1.4568	-0.9174	-0.7103	0.1437	-0.2183	-0.4466	-0.8886	-1.6949
0.2315	-0.8789	-0.8089	-1.3021	-0.6933	-0.3177	-0.5942	0.0493
-1.3874	-1.1551	-0.7696	-1.4267	-0.0767	-0.2731	-0.5462	0.3495
0.9576	0.9751	1.3598	1.0959	-0.0212	1.4021	1.2757	1.6560
-0.6139	-0.6376	-0.2970	-0.9322	-0.5934	0.1757	0.0802	0.3042
-0.8728	-1.2619	-0.7033	-0.8056	0.2618	-1.0266	-0.1924	-0.2556
0.2517	-0.3457	0.0533	-1.0130	0.0863	-0.0961	-0.2854	0.7422
1.4617	2.2697	1.7244	1.8933	-0.0029	2.3996	1.2844	1.4541
1.5216	-0.6996	-0.8318	0.1454	0.1590	-0.6742	-1.4357	-1.7618
0.9314	0.7666	0.1752	1.4565	-0.6145	0.5995	1.7503	-0.1390
-1.2010	-0.6285	-0.6661	-0.9993	0.2178	0.0637	-0.2204	-0.3878
-0.9911	-0.3500	0.4170	0.1000	2.4880	0.1777	-0.4464	-0.6760
-0.2308	-0.6436	-0.7812	-0.8954	-1.3908	-0.1280	-0.1795	0.2597
0.8728	0.5270	-0.2347	0.3989	-0.6935	0.0504	1.6824	0.5144
-1.3211	-0.9697	-0.5942	-0.8658	1.1040	-1.4246	-0.5756	-1.0023
-0.7634	-0.7115	-0.8308	-1.3519	-0.8026	-0.3047	-0.2638	0.1577
0.6362	-0.0044	0.1567	-0.5694	-0.4717	0.2490	0.0802	0.4500
0.7898	2.3118	1.1841	2.5097	0.4482	1.6915	2.4532	0.4203
1.5499	1.0514	0.0608	1.9059	-1.2347	0.3444	1.6947	-0.9280
-0.7563	-1.5480	-0.6667	-0.9468	2.4161	-1.7419	-1.5646	-1.4687
-0.1396	-0.6094	-0.6255	-0.9954	-0.3394	-0.2971	-0.5263	0.1971
1.2513	0.7946	0.3686	1.1249	-0.3140	0.8132	0.5780	-0.0724
-0.8405	0.7144	2.3792	0.0992	-0.1753	1.4828	0.8497	2.4747
0.0501	0.4125	-0.0953	-0.2469	-0.3345	-0.0549	0.3992	1.0893
-0.8895	-1.2449	-0.6025	-0.8968	0.6528	-1.3411	0.2117	-0.8538
-0.9560	-0.7518	-0.1121	-0.7948	1.1601	-0.7669	0.4820	-0.4762
-1.2502	-0.8332	-0.6441	-1.3289	0.0119	-0.7686	-0.0290	0.4271
1.3802	-0.9217	-0.7657	-0.0607	0.4234	-0.7920	-1.7352	-1.7249
1.1411	1.3631	0.5891	1.3833	-0.3618	1.6651	1.2155	0.1618
-0.5337	1.6769	1.2851	0.9381	-0.0487	1.1317	1.5058	0.9960
-0.6530	-0.4556	-0.6854	-0.7523	-0.8707	-0.0336	0.0164	-0.3301
2.3492	2.0539	1.3532	3.0478	0.4108	1.5848	1.5327	-0.6139
-1.0194	-0.3241	0.7618	-0.4182	1.8426	-0.8180	0.6697	0.1904
2.0438	1.6955	0.3952	2.6891	-0.2240	0.6811	1.6139	-1.1942
1.0356	1.8814	2.6676	1.4197	1.7315	2.2102	2.7819	2.1613
-0.7117	-0.8728	-0.5747	-1.1275	0.0017	-0.7110	-0.6358	0.2150
-0.7402	0.2215	0.3422	-0.1174	-0.2309	0.4000	0.4856	1.9147
-0.3577	0.5066	0.6705	0.1810	0.1035	0.6786	0.3725	1.5366
0.0823	0.2034	0.6122	-0.0091	0.4362	0.1374	1.0500	1.0750
-1.0479	-0.5074	0.4342	-0.8210	-0.5648	0.3273	-0.2101	1.0551
-0.3528	-0.0127	0.7455	0.0879	2.2216	-0.2959	0.6123	-0.4963
-1.3052	-0.6092	0.1611	-0.7787	3.7986	-0.6102	-0.6959	-1.2262
0.4473	0.3842	1.5744	0.1921	1.0421	1.0414	0.3153	2.0874
-0.4666	-0.5874	-0.8268	-0.9507	-0.7418	-0.0152	-0.1315	0.0236
0.2185	0.5097	0.6829	0.1938	0.1184	0.7816	0.7828	1.2612
0.5414	1.5158	0.6690	1.4004	-0.1607	0.7807	1.9973	0.0136
0.4644	1.2276	1.1038	0.6871	1.0937	0.7234	1.4242	1.3380
-0.1745	0.3433	1.5343	0.1394	0.5451	1.1330	0.1747	0.4653
0.2115	1.0586	1.4728	0.5146	-0.0763	1.0259	1.5666	2.0271
1.3699	0.1628	-0.0117	0.5066	-0.7881	0.1752	0.2929	-0.0944
0.9198	0.5742	0.2527	0.4633	-0.6618	0.9664	0.7509	0.4638
1.2565	-0.9599	-0.4131	-0.1596	0.5305	-0.8267	-1.2438	-1.1905
0.7023	0.9082	1.1112	0.2747	0.0681	0.7350	1.1158	0.9285
1.8426	-1.3688	-0.9415	-0.2623	0.9104	-1.4788	-2.2605	-1.8284
-0.0843	-0.0124	0.5034	-0.1834	-0.5809	0.4834	0.9132	1.1562
0.6738	-0.5681	-0.1848	-0.5709	-0.3462	0.4017	-0.5018	-0.0178
0.9377	1.7118	1.8028	1.4498	1.6349	1.8778	1.2675	1.7616
-0.1588	1.5663	2.2274	1.0188	1.5964	1.3134	1.3330	0.3898
